,encoded_1,encoded_2,encoded_3,encoded_4,encoded_5,encoded_6,encoded_7,encoded_8,encoded_9,encoded_10,encoded_11,encoded_12,encoded_13,encoded_14,encoded_15,encoded_16,encoded_17,encoded_18,encoded_19,encoded_20,encoded_21,encoded_22,encoded_23,encoded_24,encoded_25,encoded_26,encoded_27,encoded_28,encoded_29,encoded_30,ccl_name
750,0.0,0.0,0.0,0.0,0.0,14.861498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.39675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.606699,ACH-000922
751,0.0,11.95574,0.0,0.0,0.0,0.0,0.0,1.4975492,0.0,2.1294937,35.360165,0.0,0.0,4.693692,0.0,7.073529,22.540356,0.0,31.457455,0.46541718,29.35829,0.0,0.0,0.0,21.353628,0.0,39.09144,4.154344,0.0,0.0,ACH-000859
752,10.562745,44.506157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.536192,0.0,42.204308,0.0,35.90139,66.914085,51.45363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.435864,33.038628,0.0,0.0,ACH-000990
753,30.289797,22.811073,7.2105603,0.0,0.0,21.655188,0.0,24.782238,0.0,16.459282,8.150386,0.0,0.0,0.85422975,0.0,0.0,0.0,0.0,7.6689367,0.0,0.0,0.0,0.0,13.631046,0.85354066,0.0,18.65983,47.908592,1.0656395,0.0,ACH-000410
754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49596003,0.41120782,53.27728,0.0,0.0,0.0,0.0,0.0,0.0,16.148794,0.0,0.0,ACH-000927
755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.579042,0.0,0.0,37.49088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001853
756,0.0,42.343353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.233906,0.0,0.0,36.02717,0.0,91.70967,0.0,63.31995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.133812,0.0,0.0,0.0,ACH-000694
757,27.744217,10.170802,0.0,0.0,0.0,9.6634,0.0,52.855038,0.0,84.665245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.577377,0.0,14.212206,0.0,0.0,0.0,0.0,30.255869,0.0,ACH-000935
758,0.0,10.870115,0.0,0.0,0.0,7.428338,0.0,0.0,0.0,0.0,0.0,0.0,90.10509,96.795715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.729941,0.0,0.0,ACH-000918
759,14.1547575,68.680466,0.0,0.0,0.0,0.0,0.0,8.29491,0.0,51.442814,0.0,0.0,0.0,0.0,0.0,1.9538885,79.27869,0.0,24.90136,0.0,0.0,1.0636194,0.0,0.0,0.0,0.0,20.162895,0.0,0.0,0.0,ACH-000761
760,17.228947,0.0,0.0,0.0,0.0,17.666595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.549021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.266327,0.0,ACH-001563
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.12711,0.0,0.0,0.0,0.0,41.56968,36.518627,0.0,0.0,0.0,0.0,0.0,4.8085203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000974
762,0.0,0.0,37.13142,31.594664,0.0,0.0,0.0,14.97939,0.0,0.0,25.636955,27.088512,0.0,0.0,0.0,0.0,0.0,73.5768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.348309,16.546562,15.468178,0.0,0.0,ACH-000297
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.142082,0.0,0.0,0.0,0.0,0.0,13.80487,0.0,0.0,0.0,27.220594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001719
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.856064,36.723568,0.0,0.0,0.0,0.0,0.0,17.98545,32.626423,0.0,34.632587,0.0,0.0,20.261274,0.0,0.0,0.0,0.0,20.561758,0.0,0.0,0.0,ACH-000243
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.924253,0.0,0.0,19.432661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001418
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.774,ACH-000362
767,0.0,4.3028016,0.0,7.577634,0.0,10.984464,0.0,18.894047,1.5147943,2.7960877,0.0,13.37991,0.0,0.0,0.0,10.543692,27.064528,0.0,58.082924,0.0,0.0,0.0,0.0,1.1331608,0.0,0.0,23.96275,3.9902086,0.0,0.0,ACH-000843
768,19.510202,12.15906,8.430076,0.0,0.0,2.8564477,0.0,27.570656,0.0,31.744938,24.38229,9.82719,0.0,0.0,0.0,15.80581,11.138586,0.0,0.8526418,0.0,0.0,9.301587,0.0,0.0,15.785714,0.0,37.772606,0.0,0.0,0.0,ACH-000840
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.83171,0.0,0.0,17.24197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001852
770,0.0,0.0,0.0,0.0,0.0,13.846525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001528
771,0.0,0.0,0.0,0.0,22.763243,17.50075,0.0,0.0,0.0,0.0,0.0,0.0,9.0665045,22.875198,0.0,0.0,0.0,0.0,2.3740416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.503522,0.0,0.0,ACH-001656
772,6.601038,25.983698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.69934,0.0,0.0,0.0,0.0,75.25015,15.781736,0.0,0.0,0.0,36.112846,0.0,7.2445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000016
773,36.08059,33.86455,0.0,0.0,0.0,0.0,0.0,6.2048116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.21884,0.0,47.788048,0.0,0.0,25.207813,3.338812,44.76131,0.0,ACH-000165
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.62973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.66013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001460
775,27.544718,13.776787,12.907485,0.0,0.0,15.499489,0.0,0.0,0.0,4.078886,2.2591658,0.20131825,0.0,0.0,0.0,8.544124,7.2107596,1.0919162,0.0,0.0,0.0,0.0,0.0,19.838543,22.519203,12.575058,7.224501,35.139904,7.471877,0.0,ACH-000592
776,0.0,0.0,55.60752,5.9718423,0.0,46.174984,0.0,25.77323,5.5169415,0.0,0.0,32.138336,0.0,24.301987,0.0,0.0,0.0,0.5667565,7.0476117,0.0,0.0,0.0,0.0,0.0,0.0,6.208151,25.203989,44.464775,1.1146888,0.0,ACH-001192
777,0.0,0.0,0.0,0.0,3.0839245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.33399,ACH-000045
778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.968117,0.0,0.0,0.0,0.0,0.0,0.0,31.63486,0.0,0.0,29.561026,0.0,21.473484,0.0,0.0,0.0,0.0,8.031076,0.0,0.0,0.0,ACH-000741
779,20.912674,12.37792,16.398674,0.0,0.0,0.0,0.0,38.380928,0.0,14.813727,12.507262,11.777862,0.0,0.0,0.0,23.721334,0.0,0.0,22.622719,0.0,0.0,1.0793211,0.0,0.0,2.6870654,0.0,32.504112,4.299556,0.0,0.0,ACH-000912
780,32.651638,38.31023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.47112,0.0,63.23044,0.0,0.0,39.38147,0.0,49.59785,0.0,ACH-000529
781,0.0,0.0,25.086336,32.76475,0.0,7.009699,0.0,14.2985735,0.0,0.0,76.51645,26.51998,0.0,0.0,0.0,0.0,0.0,53.314796,0.0,0.0,0.0,0.0,0.0,0.0,0.9030291,7.5300283,40.39708,32.268253,0.0,0.0,ACH-000508
782,35.624756,61.871616,0.0,0.0,0.0,0.0,0.0,8.071613,0.0,69.57657,0.0,0.0,0.0,0.0,0.0,0.0,2.9519682,0.0,0.0,4.6904216,0.0,25.791752,0.0,0.0,0.0,0.0,8.782858,0.0,0.0,0.0,ACH-000577
783,18.61209,0.0,0.0,0.0,0.0,9.320469,0.0,9.155363,0.0,37.282383,0.0,0.0,0.0,0.0,0.0,0.0,3.0148103,0.0,14.955526,0.0,0.0,14.055564,0.0,0.0,8.627635,0.0,17.342838,6.8539443,0.0,0.0,ACH-000768
784,0.0,1.9837492,0.0,0.0,0.0,9.5269785,0.0,0.0,0.0,0.0,0.0,0.0,26.835297,60.58699,0.0,0.0,0.0,0.0,6.5802283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.228184,0.0,0.0,ACH-000636
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25882703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000667
786,4.688014,0.0,0.0,0.0,0.0,19.624313,0.0,18.97946,7.796331,63.443375,0.0,0.0,0.0,0.0,0.0,0.0,44.59749,0.0,24.472038,0.0,0.0,28.41362,0.0,0.0,0.0,0.0,24.92889,8.621627,0.0,0.0,ACH-000905
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.56225,0.0,0.0,54.47124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001494
788,0.0,0.0,0.0,0.0,61.982193,0.0,0.0,12.645905,0.0,0.0,0.0,0.0,16.686241,0.0,0.0,26.49174,0.0,0.0,8.815075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.786582,37.728664,0.0,0.0,ACH-000387
789,0.0,0.0,0.0,0.0,0.0,68.75195,0.0,0.0,0.0,11.867257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.636055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.086,0.0,ACH-002510
790,0.0,0.0,0.0,0.0,0.0,0.0,34.14478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.22811,0.0,0.0,0.0,0.0,ACH-001303
791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.90904,0.0,26.655943,1.5723071,0.0,12.6854105,29.236593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000026
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.140787,ACH-000838
793,2.9289532,23.322811,12.11567,0.0,0.0,45.32486,0.0,0.0,0.0,6.1168995,11.514662,24.598913,0.0,0.0,0.0,4.3369083,26.017008,0.0,0.0,0.0,0.0,0.0,0.0,19.918623,4.5882306,11.134354,22.641588,0.0,0.0,0.0,ACH-001172
794,0.0,70.63236,0.0,0.0,0.0,20.742912,0.0,0.0,0.0,61.42936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.293444,0.0,0.0,18.601484,0.0,14.745445,7.609361,104.06632,0.0,ACH-000822
795,43.249615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.217323,0.0,0.0,0.0,0.0,0.0,0.0,3.6274903,0.0,0.0,1.5907496,0.0,67.78807,0.0,65.689896,0.0,0.0,0.0,0.0,85.330086,0.0,ACH-000531
796,0.0,36.026527,13.314852,33.126236,0.0,0.0,0.0,17.41299,0.0,1.4326564,57.243473,27.736927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.51793,0.0,0.0,0.0,0.0,0.0,31.595291,0.97369397,0.0,0.0,ACH-000349
797,0.0,1.2175294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.739067,0.0,0.0,0.0,0.0,90.3851,66.80087,33.570362,0.0,0.0,23.80492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000527
798,0.0,0.0,58.90612,19.135769,0.0,35.593227,0.0,49.37622,3.1174448,0.0,2.716015,37.708847,0.0,27.684086,0.0,0.0,0.0,0.0,1.995152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.081193,23.121881,8.253253,0.0,ACH-000279
799,29.82924,19.550722,0.0,0.0,0.0,23.336761,0.0,21.4352,0.0,7.8012323,11.628332,13.248043,0.0,0.0,0.0,0.0,3.64314,0.0,0.0,0.0,0.0,3.2492,0.0,34.176655,8.134074,0.0,40.65743,27.086847,5.4828935,0.0,ACH-000516
800,0.0,37.5229,5.4248624,0.0,0.0,33.060913,0.0,30.080875,0.0,0.21865882,7.7550287,7.5086026,0.0,1.3860278,0.0,11.016543,1.0894266,23.62234,0.0,0.0,0.0,1.1288126,0.0,15.049496,45.117092,0.0,17.41926,6.7587876,39.699978,0.0,ACH-000812
801,0.0,0.0,9.877756,0.0,0.0,7.8632264,35.912952,10.238077,0.0,0.0,0.0,27.157536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.774864,0.0,90.721275,0.0,3.5009305,0.0,0.0,ACH-001300
802,34.102356,46.28502,45.81909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.822655,0.0,38.7338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000524
803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.682772,0.0,0.0,0.0,0.0,0.0,5.410133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.871,10.455409,0.0,66.47089,ACH-000611
804,35.136982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.1469,0.0,0.0,0.0,0.0,0.0,37.27675,0.0,0.0,0.0,21.061195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000411
805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.112432,79.202576,0.0,0.0,0.0,0.0,26.664383,0.0,7.713356,0.0,44.469807,0.0,0.0,11.641293,0.0,0.0,0.0,0.0,36.637127,0.0,0.0,0.0,ACH-000718
806,13.892839,25.416267,0.0,0.0,0.0,15.539005,0.0,17.883793,0.0,56.244217,18.774569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.2415047,0.0,25.595373,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000903
807,0.0,86.58942,0.0,0.0,0.0,41.91455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.71957,0.0,0.0,58.5024,68.49321,0.0,0.0,0.0,0.0,0.0,0.0,10.006246,0.0,0.0,14.865233,ACH-002021
808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.345985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.76857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000433
809,0.0,0.0,54.80525,29.828245,0.0,23.17869,17.243422,31.889755,0.0,0.0,0.0,27.983295,0.0,22.190897,0.0,9.102338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.276482,0.0,ACH-000499
810,11.544636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.567654,0.0,0.0,0.0,0.0,0.0,0.0,11.027379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000278
811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.301807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-002950
812,0.0,8.680464,11.245402,25.100336,0.0,7.886262,0.0,33.356186,21.461058,0.0,0.0,5.621415,0.0,14.043473,0.0,16.996885,0.0,0.8231174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.764598,0.0,14.769142,0.0,10.225685,ACH-000202
813,0.0,0.0,0.0,0.0,0.0,63.474567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.11458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.316696,ACH-001736
814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.75915,0.0,0.0,45.203037,0.0,3.7938783,0.0,0.0,0.0,0.0,18.74297,0.0,0.0,0.0,ACH-001379
815,47.81414,5.927941,0.0,0.0,0.0,0.20025903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.913998,0.0,0.0,14.925949,0.0,21.951218,0.0,0.0,0.0,0.0,64.35962,0.0,23.495872,0.0,ACH-002070
816,5.8563857,10.570693,20.285074,0.0,0.0,1.8156779,0.0,12.339711,0.0,0.0,18.36748,3.7217333,0.0,3.169559,3.5487278,8.151472,0.0,6.0158553,6.427865,0.0,0.0,0.0,0.0,18.956192,8.494375,0.0,0.0,38.42404,0.0,0.0,ACH-000128
817,30.091694,0.0,15.924495,0.0,0.0,11.895405,0.0,20.879673,0.0,15.60775,12.048059,0.0,0.0,0.0,0.0,14.650448,0.0,0.0,18.767038,0.0,0.0,11.722343,0.0,0.0,0.0,3.569419,3.4901533,6.5760384,0.0,0.0,ACH-000696
818,0.0,8.402411,64.53505,3.093007,0.0,25.18725,0.0,52.73974,6.1604443,0.0,12.602741,68.372536,0.0,36.967335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.57972,37.2168,0.0,0.0,ACH-000041
819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.77476,2.7757256,0.0,0.0,0.0,0.0,0.0,0.0,42.529503,0.0,0.0,54.728497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-002743
820,0.0,6.9632044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.105145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4788862,0.0,42.23052,0.0,73.274895,0.0,0.0,0.0,0.0,36.230045,0.0,ACH-000214
821,14.91424,7.4611416,24.789381,0.0,0.0,4.923161,0.0,29.420738,0.0,11.77585,4.011857,6.0434976,0.0,3.1169577,0.0,25.791227,0.0,0.0,9.092372,0.0,0.0,0.0,0.0,0.0,1.6791688,0.0,24.604725,3.3382127,0.0,0.0,ACH-000747
822,37.635136,0.0,0.0,0.0,0.0,14.336622,0.0,34.3761,0.0,28.132462,6.468231,3.64671,0.0,0.0,0.0,0.0,6.8980355,0.0,20.562782,0.0,0.0,21.19868,0.0,5.9967313,0.0,0.0,23.881435,7.116387,1.8443471,0.0,ACH-001307
823,0.0,36.47058,21.440685,1.9193784,0.0,6.6013484,0.0,93.994095,0.0,0.0,27.278748,65.191536,0.0,0.0,0.0,2.365565,0.0,1.9137857,0.0,0.0,0.0,0.0,0.0,12.109034,0.0,81.531136,24.929829,0.0,0.0,0.0,ACH-000341
824,0.0,34.04536,1.0331426,0.0,0.0,43.378967,73.23291,49.080933,0.0,0.0,10.276525,0.0,0.0,17.144342,0.0,0.0,0.0,0.0,18.293863,0.0,0.0,0.0,0.0,0.0,0.0,18.40617,12.7389,54.582317,0.0,0.0,ACH-001740
825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.06029,53.334743,0.0,0.0,0.0,0.0,0.0,14.2172165,44.945057,0.0,34.56381,14.181257,0.0,25.864132,0.0,0.0,0.0,0.0,46.630028,0.0,0.0,0.0,ACH-000417
826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.38561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001393
827,0.0,14.61027,24.245054,0.0,0.0,0.0,0.0,38.474766,0.0,0.0,0.0,5.2320004,0.0,7.6824603,0.0,0.0,0.0,0.0,4.185354,0.0,0.0,0.0,0.0,22.353554,6.8559713,40.817993,33.21808,21.58743,16.854586,0.0,ACH-000120
828,0.0,30.48115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.77748,0.0,0.0,14.396154,0.0,0.0,0.0,0.0,0.0,0.0,46.05767,0.0,0.0,0.0,ACH-001694
829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.302193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-001542
830,0.0,58.56653,5.680245,0.0,0.0,40.75175,0.0,3.482336,0.0,4.210141,10.1266575,27.345175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.828976,18.831427,43.216305,6.9961157,0.0,55.821278,0.0,ACH-002509
831,0.0,0.0,0.0,1.3519504,0.0,0.0,0.0,32.09081,16.75932,24.963196,0.0,0.0,0.0,0.0,6.967815,0.7170981,0.0,0.0,19.47974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000438
832,0.0,2.063789,19.871346,37.662743,0.0,4.4751706,44.529232,11.398733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.37273,0.0,6.861328,0.0,0.0,ACH-001366
833,0.0,12.072086,0.0,0.0,0.0,13.418636,0.0,0.0,0.0,0.0,0.0,0.0,15.304886,0.07083161,0.0,0.0,0.0,0.0,6.8803306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.98137,0.0,38.563313,ACH-000653
834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.979637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000839
835,15.528617,0.0,0.0,0.0,0.0,8.285184,0.0,38.286896,0.0,21.168718,2.612711,14.426202,0.0,4.700939,0.0,0.0,0.9307061,0.0,8.919683,0.0,0.0,1.3211586,0.0,40.881546,0.0,0.0,25.813221,24.827665,10.839197,0.0,ACH-000673
836,0.0,65.10918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.77917,0.0,0.0,51.742462,0.0,0.0,0.0,0.0,0.0,0.0,38.141632,0.0,0.0,0.0,ACH-001524
837,0.0,13.295395,0.0,0.0,0.0,0.0,0.0,10.880897,0.0,0.0,0.0,0.0,66.99172,1.4159107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.322826,0.0,0.0,69.7091,ACH-000069
838,22.919352,11.1334305,0.0,0.0,0.0,13.166974,0.0,28.12502,0.0,19.848797,0.0,5.446553,0.0,0.0,0.0,0.0,9.406856,0.0,6.8996325,0.0,0.0,11.940058,0.0,25.630291,0.0,0.0,8.679862,21.089163,12.644563,0.0,ACH-000323
839,0.0,30.145391,37.290787,0.0,0.0,10.870229,0.0,0.0,0.0,17.147652,0.0,0.76799864,0.0,0.0,0.0,0.0,0.0,0.0,39.41551,35.193954,0.0,0.0,0.0,0.0,0.0,0.0,28.533403,0.0,0.0,0.0,ACH-000021
840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.916485,42.355846,0.0,0.0,0.0,0.0,1.9797554,45.552822,18.289963,0.0,21.033958,64.16623,0.0,1.9923761,0.0,0.0,0.0,0.0,49.657707,0.0,0.0,0.0,ACH-001863
841,0.0,1.9776498,15.452376,15.144949,0.0,26.978289,0.0,57.12234,0.0,0.0,34.470566,52.56786,0.0,0.0,0.0,21.318827,0.0,35.110165,0.0,0.0,0.0,0.0,0.0,8.515742,10.216929,36.825794,19.775427,38.229824,0.0,0.0,ACH-000980
842,19.402622,72.04544,0.0,0.0,2.9511304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.3704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.86996,ACH-000106
843,0.0,0.0,0.0,78.62729,0.0,0.0,0.0,0.0,35.967667,0.0,0.0,0.0,0.0,0.0,0.0,132.28693,0.0,0.0,0.0,86.55041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ACH-000734
844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.20746,0.0,22.578001,0.0,0.0,31.549515,0.0,0.0,0.0,36.83489,0.0,0.0,22.83229,0.0,0.0,0.0,0.0,17.682337,0.0,0.0,0.0,ACH-000845
845,0.0,16.813871,0.0,0.0,58.803577,104.64285,0.0,0.0,0.0,22.346703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.8449,0.025549218,ACH-001982
846,0.0,23.522512,0.0,0.0,3.679719,48.079277,0.0,15.525782,0.0,29.781683,0.0,0.0,0.0,0.0,0.0,37.833824,5.7296743,32.133076,0.0,0.0,0.0,0.0,0.0,0.0,32.328503,0.0,0.0,0.0,47.399,0.0,ACH-000730
847,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.501972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.6408,0.0,0.0,0.0,ACH-001334
848,0.0,18.15472,20.699636,54.591324,0.0,0.0,0.0,4.4015718,15.742625,0.0,49.87202,27.452837,0.0,0.0,0.0,0.0,0.0,41.695934,0.0,0.0,0.0,0.0,0.0,0.0,34.424458,0.0,57.6859,0.0,0.0,0.0,ACH-000698
849,0.0,0.8552929,0.0,0.0,0.0,0.0,0.0,0.0,13.990166,13.365837,0.0,19.422243,0.0,0.0,13.627,19.050135,60.553066,0.0,36.094852,0.0,0.0,11.37401,0.0,0.0,0.0,0.0,24.975636,0.0,0.0,0.0,ACH-000802
